event_cluster,mag,depth_log1p,sig_log1p,gap,rms_log1p,nst_log1p,dmin_log1p,tsunami,depth_centroid_km,sig_centroid,rms_centroid,nst_centroid,dmin_centroid
0,1.6520750180963153,2.2710594347790853,3.3607379911136968,120.20969373945458,0.2290277346918175,1.9949088869724043,0.05433602340097486,0.0005107489436783208,8.689660941944464,27.810444887952226,0.25737691148738673,6.351533176929965,0.055839329275741804
1,4.39455788091751,3.548911362483288,5.678658519964676,120.73125801220175,0.551921133502789,1.1876759038910305,1.4841478044022627,0.004865240559116534,33.77543902580203,291.55670758443216,0.736586028863265,2.2794505853233757,3.411204601390703
